E sigma
1.03909e+06 2.5899
1.03934e+06 2.418
1.03964e+06 2.2364
1.03988e+06 2.1012
1.04001e+06 2.042
1.0401e+06 2.0126
1.04016e+06 2.0037
1.04021e+06 2.0104
1.04025e+06 2.0277
1.04028e+06 2.0524
1.04032e+06 2.0901
1.04034e+06 2.1293
1.04036e+06 2.1805
1.04039e+06 2.2465
1.04041e+06 2.3307
1.04043e+06 2.3992
1.04044e+06 2.479
1.04046e+06 2.5721
1.04047e+06 2.68
1.04049e+06 2.8048
1.04051e+06 2.9484
1.04052e+06 3.113
1.04054e+06 3.3002
1.04055e+06 3.5116
1.04057e+06 3.7476
1.04059e+06 4.0083
1.0406e+06 4.338
1.04062e+06 4.752
1.04067e+06 5.7154
1.04069e+06 6.0855
1.04071e+06 6.3833
1.04072e+06 6.5684
1.04074e+06 6.7415
1.04076e+06 6.8623
1.04077e+06 6.9296
1.04079e+06 6.9461
1.0408e+06 6.914
1.04082e+06 6.8474
1.04084e+06 6.7059
1.04086e+06 6.4949
1.04091e+06 6.0002
1.04096e+06 5.5056
1.04099e+06 5.2053
1.04102e+06 4.9355
1.04105e+06 4.6961
1.04108e+06 4.4851
1.04112e+06 4.2993
1.04116e+06 4.0979
1.04119e+06 3.9253
1.04124e+06 3.749
1.04129e+06 3.6001
1.04134e+06 3.4536
1.04141e+06 3.3141
1.04148e+06 3.1845
1.04156e+06 3.066
1.04164e+06 2.963
1.04174e+06 2.8619
1.04186e+06 2.7631
1.042e+06 2.6699
1.04216e+06 2.5841
1.04235e+06 2.4982
1.04257e+06 2.4227
1.04285e+06 2.346
1.04318e+06 2.2738
1.04354e+06 2.2131
1.04392e+06 2.1634
1.04425e+06 2.1353
1.04449e+06 2.1271
1.04467e+06 2.1338
1.04481e+06 2.1521
1.04491e+06 2.1788
1.04499e+06 2.2122
1.04506e+06 2.2545
1.04511e+06 2.3015
1.04515e+06 2.352
1.0452e+06 2.4154
1.04523e+06 2.4835
1.04526e+06 2.5612
1.04529e+06 2.6437
1.04531e+06 2.727
1.04533e+06 2.8269
1.04536e+06 2.9478
1.04538e+06 3.0635
1.04539e+06 3.1999
1.04541e+06 3.3187
1.04542e+06 3.4541
1.04543e+06 3.609
1.04545e+06 3.7863
1.04546e+06 3.9899
1.04547e+06 4.2235
1.04549e+06 4.4912
1.0455e+06 4.7966
1.04552e+06 5.1435
1.04553e+06 5.5327
1.04554e+06 5.9634
1.04556e+06 6.5105
1.04559e+06 7.8445
1.04561e+06 8.2716
1.04562e+06 8.5317
1.04563e+06 8.7509
1.04563e+06 8.921
1.04564e+06 9.0352
1.04565e+06 9.09
1.04566e+06 9.093
1.04566e+06 9.068
1.04567e+06 8.9817
1.04568e+06 8.8375
1.04569e+06 8.6414
1.0457e+06 8.3352
1.04572e+06 7.8957
1.04574e+06 7.0115
1.04576e+06 6.3652
1.04577e+06 5.9102
1.04579e+06 5.4911
1.0458e+06 5.1129
1.04581e+06 4.7759
1.04583e+06 4.4786
1.04584e+06 4.2173
1.04585e+06 3.9887
1.04587e+06 3.7886
1.04588e+06 3.6135
1.04589e+06 3.4598
1.04591e+06 3.3248
1.04593e+06 3.169
1.04594e+06 3.0365
1.04596e+06 2.9231
1.04598e+06 2.803
1.04601e+06 2.7025
1.04603e+06 2.6021
1.04607e+06 2.5066
1.0461e+06 2.4289
1.04614e+06 2.3485
1.04619e+06 2.2749
1.04623e+06 2.2149
1.0463e+06 2.1552
1.04638e+06 2.0993
1.04647e+06 2.0519
1.04659e+06 2.0043
1.04675e+06 1.9611
1.04696e+06 1.9194
1.04727e+06 1.8768
1.04774e+06 1.8287
1.04853e+06 1.7668
1.05007e+06 1.6667
1.05225e+06 1.5295
1.0533e+06 1.4547
1.05409e+06 1.3888
1.05472e+06 1.3277
1.0553e+06 1.2618
1.05599e+06 1.177
1.05619e+06 1.1592
1.05633e+06 1.1547
1.05643e+06 1.1585
1.05651e+06 1.1693
1.05658e+06 1.1852
1.05663e+06 1.2026
1.05668e+06 1.2263
1.05673e+06 1.2578
1.05678e+06 1.2989
1.05681e+06 1.333
1.05685e+06 1.3732
1.05688e+06 1.4206
1.05691e+06 1.4761
1.05695e+06 1.541
1.05698e+06 1.6163
1.05701e+06 1.7033
1.05705e+06 1.8031
1.05708e+06 1.9163
1.05711e+06 2.0437
1.05715e+06 2.185
1.05718e+06 2.3593
1.05722e+06 2.5466
1.05732e+06 3.0668
1.05736e+06 3.2648
1.0574e+06 3.4149
1.05743e+06 3.5158
1.05746e+06 3.5826
1.05748e+06 3.6328
1.05751e+06 3.6661
1.05754e+06 3.6852
1.05754e+06 3.6856
1.05758e+06 3.6743
1.05761e+06 3.6424
1.05765e+06 3.5851
1.0577e+06 3.4837
1.05778e+06 3.2811
1.0579e+06 2.9891
1.05798e+06 2.7991
1.05807e+06 2.6308
1.05815e+06 2.4838
1.05824e+06 2.3557
1.05832e+06 2.2436
1.05842e+06 2.1263
1.05852e+06 2.0241
1.05864e+06 1.9193
1.05877e+06 1.8134
1.05895e+06 1.683
1.05938e+06 1.4036
1.05956e+06 1.2735
1.05975e+06 1.1316
1.0598e+06 1.0948
1.05984e+06 1.0756
1.05987e+06 1.0658
1.0599e+06 1.0616
1.05993e+06 1.0653
1.05995e+06 1.0735
1.05997e+06 1.0875
1.05999e+06 1.1084
1.06e+06 1.1295
1.06002e+06 1.156
1.06003e+06 1.1886
1.06004e+06 1.2281
1.06006e+06 1.2753
1.06007e+06 1.3309
1.06009e+06 1.3958
1.0601e+06 1.4704
1.06012e+06 1.5554
1.06013e+06 1.6508
1.06014e+06 1.7569
1.06016e+06 1.873
1.06018e+06 2.0421
1.0602e+06 2.2715
1.06025e+06 2.7972
1.06027e+06 2.9749
1.06029e+06 3.1352
1.06031e+06 3.2731
1.06033e+06 3.3856
1.06035e+06 3.4711
1.06036e+06 3.5177
1.06038e+06 3.5582
1.0604e+06 3.5762
1.06041e+06 3.5777
1.06043e+06 3.565
1.06046e+06 3.5203
1.0605e+06 3.4334
1.06064e+06 3.0656
1.0607e+06 2.9024
1.06077e+06 2.7627
1.06084e+06 2.6443
1.0609e+06 2.5439
1.06098e+06 2.4469
1.06107e+06 2.3558
1.06116e+06 2.2718
1.06127e+06 2.1919
1.0614e+06 2.1138
1.06155e+06 2.0413
1.06172e+06 1.9757
1.06193e+06 1.9076
1.06217e+06 1.8467
1.06246e+06 1.7876
1.06279e+06 1.7316
1.06325e+06 1.6702
1.06377e+06 1.6126
1.06437e+06 1.5583
1.0652e+06 1.4947
1.06628e+06 1.4253
1.06783e+06 1.3384
1.06939e+06 1.26
1.06987e+06 1.2421
1.07001e+06 1.2401
1.07016e+06 1.2437
1.07026e+06 1.2533
1.07033e+06 1.2681
1.07038e+06 1.2857
1.07042e+06 1.3066
1.07045e+06 1.3325
1.07048e+06 1.3618
1.0705e+06 1.3981
1.07052e+06 1.4388
1.07054e+06 1.4783
1.07055e+06 1.5281
1.07056e+06 1.5818
1.07058e+06 1.6365
1.07059e+06 1.703
1.0706e+06 1.7666
1.0706e+06 1.8416
1.07061e+06 1.9303
1.07062e+06 2.0072
1.07063e+06 2.0944
1.07063e+06 2.193
1.07064e+06 2.3044
1.07064e+06 2.4294
1.07065e+06 2.569
1.07066e+06 2.7234
1.07066e+06 2.8932
1.07067e+06 3.1416
1.07068e+06 3.4116
1.07071e+06 4.1988
1.07071e+06 4.4646
1.07072e+06 4.6559
1.07073e+06 4.816
1.07073e+06 4.9303
1.07074e+06 5.0073
1.07075e+06 5.0414
1.07075e+06 5.0474
1.07076e+06 5.0349
1.07076e+06 4.9827
1.07077e+06 4.9098
1.07077e+06 4.7906
1.07078e+06 4.6138
1.07079e+06 4.3743
1.0708e+06 3.9718
1.07082e+06 3.4922
1.07083e+06 3.2341
1.07084e+06 2.9961
1.07084e+06 2.8329
1.07085e+06 2.6839
1.07086e+06 2.5484
1.07086e+06 2.4265
1.07087e+06 2.3172
1.07087e+06 2.2197
1.07088e+06 2.1326
1.07089e+06 2.0312
1.0709e+06 1.9444
1.07091e+06 1.8698
1.07092e+06 1.7909
1.07093e+06 1.7248
1.07094e+06 1.659
1.07096e+06 1.6048
1.07097e+06 1.5545
1.07099e+06 1.5101
1.071e+06 1.4677
1.07103e+06 1.4246
1.07105e+06 1.3889
1.07109e+06 1.3532
1.07112e+06 1.3219
1.07117e+06 1.2922
1.07124e+06 1.2641
1.07132e+06 1.2383
1.07144e+06 1.214
1.07162e+06 1.1907
1.0719e+06 1.1644
1.07241e+06 1.1298
1.07371e+06 1.058
1.0757e+06 0.95019
1.07683e+06 0.88338
1.07775e+06 0.82362
1.07849e+06 0.7699
1.07902e+06 0.7271
1.07947e+06 0.68635
1.07989e+06 0.64475
1.08027e+06 0.60246
1.08061e+06 0.56023
1.081e+06 0.50625
1.08134e+06 0.46048
1.08148e+06 0.44284
1.08159e+06 0.43296
1.08167e+06 0.4283
1.08174e+06 0.42658
1.0818e+06 0.42816
1.08185e+06 0.43158
1.08189e+06 0.43741
1.08194e+06 0.44622
1.08197e+06 0.45408
1.082e+06 0.46381
1.08203e+06 0.47569
1.08206e+06 0.49006
1.08209e+06 0.50727
1.08212e+06 0.52776
1.08215e+06 0.55202
1.08217e+06 0.57306
1.0822e+06 0.59688
1.08222e+06 0.6238
1.08224e+06 0.65416
1.08226e+06 0.6884
1.08229e+06 0.7269
1.08231e+06 0.77019
1.08233e+06 0.8188
1.08235e+06 0.87335
1.08238e+06 0.93449
1.0824e+06 1.003
1.08242e+06 1.0795
1.08244e+06 1.165
1.08247e+06 1.2603
1.08249e+06 1.3664
1.08251e+06 1.4841
1.08254e+06 1.6145
1.08256e+06 1.7582
1.08258e+06 1.9161
1.0826e+06 2.0885
1.08263e+06 2.276
1.08265e+06 2.4781
1.08267e+06 2.7128
1.0827e+06 3.0017
1.08274e+06 3.41
1.08281e+06 4.1609
1.08284e+06 4.4736
1.08286e+06 4.7323
1.08289e+06 4.9337
1.08291e+06 5.0954
1.08294e+06 5.2207
1.08296e+06 5.3136
1.08298e+06 5.3739
1.08301e+06 5.4042
1.08301e+06 5.4052
1.08303e+06 5.3945
1.08306e+06 5.3536
1.08309e+06 5.2746
1.08312e+06 5.1603
1.08316e+06 4.9492
1.08325e+06 4.4644
1.08333e+06 4.0652
1.08339e+06 3.7728
1.08343e+06 3.573
1.08348e+06 3.3905
1.08352e+06 3.2244
1.08357e+06 3.0738
1.08363e+06 2.8945
1.08369e+06 2.737
1.08375e+06 2.5985
1.08381e+06 2.4761
1.08389e+06 2.3425
1.08396e+06 2.2269
1.08404e+06 2.1262
1.08413e+06 2.0217
1.08422e+06 1.9319
1.08433e+06 1.8422
1.08443e+06 1.7653
1.08455e+06 1.6904
1.08467e+06 1.6261
1.08482e+06 1.5628
1.08495e+06 1.5109
1.0851e+06 1.4623
1.08529e+06 1.4116
1.08548e+06 1.3702
1.08571e+06 1.3301
1.08595e+06 1.297
1.08618e+06 1.276
1.08633e+06 1.2691
1.08634e+06 1.2691
1.08643e+06 1.2732
1.08649e+06 1.2832
1.08653e+06 1.2982
1.08656e+06 1.3169
1.08658e+06 1.339
1.08659e+06 1.3629
1.08661e+06 1.3904
1.08662e+06 1.4218
1.08662e+06 1.4552
1.08663e+06 1.4986
1.08664e+06 1.5399
1.08664e+06 1.5907
1.08665e+06 1.653
1.08666e+06 1.7157
1.08666e+06 1.7895
1.08667e+06 1.8799
1.08667e+06 1.977
1.08668e+06 2.0831
1.08668e+06 2.214
1.08669e+06 2.3553
1.08669e+06 2.5116
1.0867e+06 2.7117
1.0867e+06 2.9609
1.08671e+06 3.429
1.08672e+06 3.8269
1.08673e+06 4.0682
1.08674e+06 4.2511
1.08674e+06 4.3896
1.08675e+06 4.4819
1.08675e+06 4.5428
1.08675e+06 4.5696
1.08676e+06 4.5715
1.08676e+06 4.5552
1.08677e+06 4.5079
1.08677e+06 4.4274
1.08678e+06 4.3046
1.08678e+06 4.1329
1.08679e+06 3.9107
1.0868e+06 3.5712
1.08681e+06 2.9874
1.08682e+06 2.726
1.08682e+06 2.5261
1.08683e+06 2.3452
1.08683e+06 2.2152
1.08684e+06 2.0983
1.08684e+06 1.9944
1.08685e+06 1.9024
1.08685e+06 1.8219
1.08686e+06 1.7518
1.08686e+06 1.6773
1.08687e+06 1.6152
1.08687e+06 1.5638
1.08688e+06 1.5137
1.08689e+06 1.4734
1.08689e+06 1.4411
1.0869e+06 1.4071
1.08691e+06 1.3752
1.08693e+06 1.3473
1.08695e+06 1.3209
1.08697e+06 1.2965
1.087e+06 1.2763
1.08705e+06 1.2585
1.08712e+06 1.2431
1.08723e+06 1.2306
1.08741e+06 1.2217
1.08763e+06 1.219
1.08796e+06 1.2234
1.08833e+06 1.2368
1.08873e+06 1.2596
1.08916e+06 1.2937
1.08957e+06 1.3349
1.09003e+06 1.3907
1.09048e+06 1.4568
1.09094e+06 1.5337
1.09139e+06 1.6213
1.09184e+06 1.7208
1.09225e+06 1.8225
1.09258e+06 1.9159
1.09283e+06 1.9998
1.09301e+06 2.071
1.09315e+06 2.1421
1.09327e+06 2.2139
1.09336e+06 2.28
1.09343e+06 2.3497
1.0935e+06 2.421
1.09356e+06 2.5094
1.09361e+06 2.5928
1.09365e+06 2.6863
1.09369e+06 2.7761
1.09372e+06 2.8828
1.09375e+06 2.9766
1.09377e+06 3.0848
1.0938e+06 3.2103
1.09383e+06 3.3567
1.09385e+06 3.528
1.09388e+06 3.6934
1.0939e+06 3.8823
1.09392e+06 4.0978
1.09394e+06 4.3424
1.09396e+06 4.6177
1.09399e+06 4.9233
1.09401e+06 5.3254
1.09407e+06 6.2451
1.09409e+06 6.5625
1.09411e+06 6.7757
1.09412e+06 6.9034
1.09414e+06 6.9981
1.09415e+06 7.0644
1.09416e+06 7.077
1.09418e+06 7.0497
1.09419e+06 6.9728
1.09421e+06 6.8513
1.09423e+06 6.6476
1.09425e+06 6.3351
1.09432e+06 5.3462
1.09434e+06 5.0381
1.09437e+06 4.7579
1.09439e+06 4.5079
1.09441e+06 4.2875
1.09443e+06 4.0946
1.09446e+06 3.9266
1.09448e+06 3.7805
1.0945e+06 3.6535
1.09453e+06 3.5094
1.09456e+06 3.3893
1.0946e+06 3.2665
1.09464e+06 3.1676
1.09469e+06 3.0734
1.09474e+06 2.989
1.0948e+06 2.9172
1.09486e+06 2.8646
1.09495e+06 2.814
1.09505e+06 2.777
1.09517e+06 2.7518
1.09535e+06 2.742
1.09558e+06 2.7528
1.09596e+06 2.7982
1.09747e+06 3.0346
1.09767e+06 3.081
1.09778e+06 3.1241
1.09784e+06 3.1702
1.09789e+06 3.2215
1.09792e+06 3.2786
1.09795e+06 3.344
1.09797e+06 3.4189
1.09798e+06 3.4934
1.098e+06 3.5896
1.09801e+06 3.6874
1.09802e+06 3.793
1.09803e+06 3.9244
1.09804e+06 4.0587
1.09805e+06 4.2203
1.09806e+06 4.4134
1.09806e+06 4.5937
1.09807e+06 4.7987
1.09808e+06 5.0911
1.09809e+06 5.4223
1.0981e+06 5.8643
1.09812e+06 7.0534
1.09813e+06 7.4438
1.09814e+06 7.6907
1.09814e+06 7.8747
1.09815e+06 8.0072
1.09815e+06 8.0698
1.09816e+06 8.0824
1.09816e+06 8.0549
1.09817e+06 7.9758
1.09818e+06 7.8264
1.09818e+06 7.6497
1.09819e+06 7.4044
1.0982e+06 7.0497
1.09822e+06 5.8032
1.09823e+06 5.4448
1.09824e+06 5.1212
1.09825e+06 4.8355
1.09826e+06 4.5891
1.09827e+06 4.3796
1.09827e+06 4.2038
1.09828e+06 4.0567
1.09829e+06 3.9126
1.0983e+06 3.7969
1.09831e+06 3.6899
1.09833e+06 3.5976
1.09834e+06 3.5138
1.09836e+06 3.4386
1.09838e+06 3.376
1.09841e+06 3.3162
1.09845e+06 3.2655
1.0985e+06 3.2207
1.09858e+06 3.1849
1.09871e+06 3.1565
1.09902e+06 3.1329
1.09953e+06 3.0995
1.09988e+06 3.0555
1.10027e+06 2.9901
1.10033e+06 2.9869
1.10041e+06 2.9966
1.10046e+06 3.0195
1.10051e+06 3.056
1.10054e+06 3.1022
1.10058e+06 3.1699
1.1006e+06 3.2391
1.10063e+06 3.3284
1.10066e+06 3.4417
1.10068e+06 3.5826
1.10071e+06 3.7538
1.10073e+06 3.9553
1.10076e+06 4.2231
1.10083e+06 4.8368
1.10086e+06 5.0552
1.10088e+06 5.1991
1.1009e+06 5.31
1.10092e+06 5.3819
1.10094e+06 5.4119
1.10096e+06 5.4198
1.10098e+06 5.4036
1.10101e+06 5.3497
1.10104e+06 5.2445
1.10116e+06 4.8018
1.10123e+06 4.6125
1.10129e+06 4.456
1.10136e+06 4.3118
1.10144e+06 4.184
1.10152e+06 4.0735
1.10162e+06 3.9794
1.10175e+06 3.8852
1.10191e+06 3.7967
1.10212e+06 3.7166
1.1024e+06 3.6383
1.1028e+06 3.5629
1.10341e+06 3.4798
1.10449e+06 3.3712
1.10658e+06 3.1955
1.10921e+06 2.9967
1.11185e+06 2.82
1.11448e+06 2.6654
1.11712e+06 2.5306
1.11985e+06 2.4097
1.12208e+06 2.3271
1.1235e+06 2.2888
1.12431e+06 2.2799
1.12487e+06 2.2875
1.12524e+06 2.3059
1.12551e+06 2.3342
1.12571e+06 2.3677
1.12587e+06 2.4109
1.12599e+06 2.4587
1.1261e+06 2.5154
1.12618e+06 2.5782
1.12624e+06 2.6468
1.12629e+06 2.7171
1.12634e+06 2.8004
1.12638e+06 2.8937
1.12642e+06 2.9849
1.12644e+06 3.0826
1.12647e+06 3.2024
1.1265e+06 3.3282
1.12652e+06 3.4538
1.12654e+06 3.6032
1.12655e+06 3.7436
1.12657e+06 3.9061
1.12659e+06 4.0944
1.1266e+06 4.3118
1.12662e+06 4.5609
1.12663e+06 4.8419
1.12665e+06 5.2311
1.12669e+06 5.8778
1.1267e+06 6.1263
1.12671e+06 6.2972
1.12672e+06 6.3814
1.12673e+06 6.4459
1.12674e+06 6.4608
1.12675e+06 6.4434
1.12676e+06 6.3846
1.12676e+06 6.2931
1.12677e+06 6.1321
1.12678e+06 5.925
1.12679e+06 5.7195
1.1268e+06 5.4103
1.12684e+06 4.4892
1.12685e+06 4.1645
1.12686e+06 3.8666
1.12687e+06 3.6008
1.12688e+06 3.4421
1.12689e+06 3.2978
1.1269e+06 3.1678
1.12691e+06 3.0509
1.12692e+06 2.8984
1.12693e+06 2.7703
1.12694e+06 2.6629
1.12695e+06 2.5732
1.12697e+06 2.4982
1.12698e+06 2.4172
1.127e+06 2.3534
1.12702e+06 2.2923
1.12704e+06 2.2469
1.12706e+06 2.2077
1.1271e+06 2.1737
1.12713e+06 2.1517
1.12718e+06 2.1409
1.12719e+06 2.1405
1.12726e+06 2.1482
1.12735e+06 2.1758
1.12746e+06 2.2261
1.12755e+06 2.2865
1.12764e+06 2.3545
1.12773e+06 2.4382
1.1278e+06 2.5194
1.12787e+06 2.6166
1.12792e+06 2.7025
1.12798e+06 2.8018
1.12803e+06 2.9171
1.12808e+06 3.0513
1.12814e+06 3.2079
1.12819e+06 3.391
1.12822e+06 3.5297
1.12826e+06 3.6834
1.12829e+06 3.8531
1.12833e+06 4.0399
1.12837e+06 4.2446
1.1284e+06 4.4672
1.12845e+06 4.8331
1.12852e+06 5.3673
1.1286e+06 5.9797
1.12865e+06 6.2921
1.12868e+06 6.5087
1.12872e+06 6.6836
1.12874e+06 6.7817
1.12878e+06 6.8563
1.12881e+06 6.8857
1.12881e+06 6.8858
1.12884e+06 6.8632
1.12888e+06 6.7855
1.1289e+06 6.6949
1.12894e+06 6.5387
1.12899e+06 6.2495
1.12909e+06 5.6415
1.12916e+06 5.2037
1.12921e+06 4.8997
1.12926e+06 4.6227
1.12932e+06 4.3741
1.12937e+06 4.1531
1.12942e+06 3.9576
1.12948e+06 3.7851
1.12953e+06 3.6328
1.12958e+06 3.4984
1.12965e+06 3.3429
1.12972e+06 3.2102
1.12979e+06 3.0963
1.12988e+06 2.9755
1.12997e+06 2.8741
1.13008e+06 2.7726
1.1302e+06 2.6756
1.13034e+06 2.5862
1.1305e+06 2.5059
1.13066e+06 2.441
1.13088e+06 2.3694
1.13114e+06 2.3035
1.13145e+06 2.2447
1.13185e+06 2.1874
1.13233e+06 2.1348
1.13299e+06 2.0814
1.13378e+06 2.0344
1.13456e+06 2.0024
1.13514e+06 1.9919
1.13517e+06 1.9919
1.13553e+06 1.9984
1.13578e+06 2.0151
1.13598e+06 2.0417
1.13612e+06 2.074
1.13623e+06 2.1099
1.13633e+06 2.1561
1.13641e+06 2.2072
1.13648e+06 2.2657
1.13654e+06 2.3281
1.13659e+06 2.3967
1.13663e+06 2.4692
1.13667e+06 2.5579
1.13671e+06 2.6478
1.13674e+06 2.756
1.13677e+06 2.8592
1.1368e+06 2.9804
1.13682e+06 3.0857
1.13685e+06 3.2054
1.13687e+06 3.342
1.13689e+06 3.4984
1.13691e+06 3.678
1.13693e+06 3.8844
1.13695e+06 4.1218
1.13697e+06 4.3946
1.13699e+06 4.5985
1.137e+06 4.8211
1.13702e+06 5.0636
1.13704e+06 5.465
1.13706e+06 5.91
1.13708e+06 6.3923
1.13713e+06 7.5442
1.13715e+06 7.9459
1.13717e+06 8.2734
1.13718e+06 8.4806
1.1372e+06 8.628
1.13721e+06 8.6945
1.13722e+06 8.7214
1.13723e+06 8.6925
1.13725e+06 8.593
1.13726e+06 8.428
1.13727e+06 8.2665
1.13729e+06 8.0089
1.1373e+06 7.7141
1.13733e+06 7.1442
1.13736e+06 6.3056
1.13738e+06 5.8303
1.13741e+06 5.3935
1.13743e+06 5.0001
1.13744e+06 4.7627
1.13746e+06 4.5447
1.13747e+06 4.3449
1.13749e+06 4.0773
1.13751e+06 3.9181
1.13753e+06 3.7052
1.13755e+06 3.5196
1.13757e+06 3.3573
1.13759e+06 3.2152
1.13761e+06 3.0903
1.13764e+06 2.9464
1.13767e+06 2.824
1.1377e+06 2.7191
1.13774e+06 2.6082
1.13777e+06 2.5152
1.13782e+06 2.4223
1.13787e+06 2.3338
1.13792e+06 2.2525
1.13799e+06 2.1797
1.13806e+06 2.1128
1.13815e+06 2.0509
1.13826e+06 1.9941
1.13839e+06 1.9437
1.13855e+06 1.8948
1.13876e+06 1.846
1.13905e+06 1.7964
1.13971e+06 1.7059
1.1402e+06 1.6362
1.14054e+06 1.5777
1.14081e+06 1.5211
1.14102e+06 1.4634
1.14132e+06 1.376
1.1414e+06 1.3612
1.14143e+06 1.359
1.14147e+06 1.3629
1.1415e+06 1.3725
1.14153e+06 1.3905
1.14155e+06 1.4115
1.14158e+06 1.4408
1.1416e+06 1.4809
1.14161e+06 1.5148
1.14163e+06 1.5556
1.14164e+06 1.6044
1.14166e+06 1.6621
1.14168e+06 1.73
1.14169e+06 1.8089
1.14171e+06 1.8998
1.14172e+06 2.0032
1.14174e+06 2.1193
1.14175e+06 2.2476
1.14177e+06 2.4048
1.14179e+06 2.6495
1.14183e+06 3.0332
1.14185e+06 3.2087
1.14187e+06 3.3555
1.14188e+06 3.4616
1.1419e+06 3.5403
1.14191e+06 3.5963
1.14193e+06 3.6298
1.14194e+06 3.6423
1.14196e+06 3.6326
1.14198e+06 3.6054
1.142e+06 3.5441
1.14203e+06 3.4354
1.14212e+06 3.0685
1.14217e+06 2.9066
1.14221e+06 2.7676
1.14226e+06 2.6496
1.1423e+06 2.5498
1.14236e+06 2.4519
1.14242e+06 2.3593
1.14248e+06 2.2741
1.14256e+06 2.1968
1.14264e+06 2.1271
1.14275e+06 2.0528
1.14288e+06 1.9812
1.14304e+06 1.9152
1.14324e+06 1.8426
1.14351e+06 1.7638
1.14383e+06 1.6825
1.14405e+06 1.639
1.14418e+06 1.6213
1.14426e+06 1.6179
1.14434e+06 1.6236
1.1444e+06 1.6372
1.14445e+06 1.6574
1.1445e+06 1.6892
1.14454e+06 1.7258
1.14457e+06 1.7618
1.1446e+06 1.807
1.14463e+06 1.8635
1.14466e+06 1.934
1.14468e+06 1.9903
1.1447e+06 2.0554
1.14472e+06 2.1305
1.14474e+06 2.2171
1.14476e+06 2.3168
1.14478e+06 2.4312
1.1448e+06 2.5622
1.14482e+06 2.7117
1.14484e+06 2.8812
1.14486e+06 3.0722
1.14488e+06 3.2855
1.1449e+06 3.5214
1.14492e+06 3.8124
1.14495e+06 4.1992
1.14501e+06 5.1624
1.14504e+06 5.5073
1.14505e+06 5.7317
1.14507e+06 5.8879
1.14508e+06 6.0125
1.1451e+06 6.1086
1.14511e+06 6.1754
1.14513e+06 6.2127
1.14514e+06 6.2217
1.14516e+06 6.2108
1.14518e+06 6.1487
1.14519e+06 6.0751
1.14521e+06 5.9583
1.14524e+06 5.7447
1.14534e+06 4.9356
1.14538e+06 4.6375
1.14542e+06 4.3701
1.14546e+06 4.1342
1.1455e+06 3.9277
1.14554e+06 3.7475
1.14558e+06 3.5901
1.14563e+06 3.4206
1.14568e+06 3.2763
1.14573e+06 3.1525
1.14579e+06 3.026
1.14586e+06 2.9025
1.14593e+06 2.7993
1.14601e+06 2.7008
1.14609e+06 2.6183
1.14619e+06 2.5255
1.14632e+06 2.4391
1.14646e+06 2.3616
1.14663e+06 2.2848
1.14683e+06 2.2159
1.14708e+06 2.1487
1.14738e+06 2.0864
1.14772e+06 2.0301
1.14818e+06 1.9724
1.14878e+06 1.9148
1.14957e+06 1.856
1.15062e+06 1.794
1.15232e+06 1.7118
1.15501e+06 1.5894
1.15612e+06 1.5289
1.15689e+06 1.478
1.15746e+06 1.4304
1.15794e+06 1.3807
1.15845e+06 1.3168
1.15875e+06 1.2798
1.15888e+06 1.2706
1.15891e+06 1.2702
1.15899e+06 1.2744
1.15906e+06 1.2855
1.15911e+06 1.3036
1.15916e+06 1.3275
1.1592e+06 1.3545
1.15923e+06 1.3908
1.15926e+06 1.426
1.15929e+06 1.4695
1.15932e+06 1.5233
1.15933e+06 1.5662
1.15935e+06 1.6155
1.15937e+06 1.6722
1.15939e+06 1.7375
1.15941e+06 1.8126
1.15943e+06 1.8988
1.15944e+06 1.9977
1.15946e+06 2.1108
1.15948e+06 2.2401
1.1595e+06 2.3487
1.15951e+06 2.4679
1.15952e+06 2.5988
1.15954e+06 2.7415
1.15955e+06 2.9509
1.15957e+06 3.1821
1.15959e+06 3.4668
1.15962e+06 3.8449
1.15968e+06 4.7865
1.1597e+06 5.1252
1.15972e+06 5.3466
1.15974e+06 5.5242
1.15975e+06 5.6616
1.15977e+06 5.7494
1.15978e+06 5.8084
1.15979e+06 5.8388
1.1598e+06 5.8428
1.15982e+06 5.8295
1.15983e+06 5.7784
1.15985e+06 5.7082
1.15987e+06 5.5953
1.15989e+06 5.3863
1.15995e+06 4.9046
1.16e+06 4.5072
1.16003e+06 4.2172
1.16007e+06 3.9584
1.16011e+06 3.7309
1.16014e+06 3.5323
1.16018e+06 3.3593
1.16022e+06 3.2084
1.16025e+06 3.0765
1.1603e+06 2.9341
1.16034e+06 2.8122
1.1604e+06 2.688
1.16045e+06 2.583
1.16052e+06 2.4798
1.16059e+06 2.3817
1.16068e+06 2.2907
1.16076e+06 2.2133
1.16086e+06 2.137
1.16097e+06 2.0684
1.16111e+06 1.9998
1.16127e+06 1.9359
1.16146e+06 1.8776
1.16168e+06 1.8199
1.16196e+06 1.7655
1.16228e+06 1.715
1.16274e+06 1.6579
1.16338e+06 1.593
1.16461e+06 1.4804
1.16506e+06 1.4308
1.16538e+06 1.3862
1.16562e+06 1.3432
1.16581e+06 1.2987
1.16601e+06 1.2439
1.16615e+06 1.2044
1.16621e+06 1.1942
1.16623e+06 1.1935
1.16626e+06 1.1971
1.16629e+06 1.2064
1.16631e+06 1.2206
1.16633e+06 1.2433
1.16635e+06 1.2697
1.16636e+06 1.2958
1.16637e+06 1.3287
1.16639e+06 1.3701
